"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Timm8b",3.19168892274121e-18,-0.230400381823607,0.044,0.067,1.09774948808761e-13
"Gm10736",3.21465846140721e-18,-1.02132950301373,0.007,0.023,1.1056496312164e-13
"Stk25",3.24654688105736e-18,-0.130364876631494,0.053,0.074,1.11661733427087e-13
"Jup",3.29893303838942e-18,-0.403921753168329,0.062,0.095,1.13463502922366e-13
"Taf11",3.31190755051221e-18,-0.287570714075898,0.05,0.075,1.13909748292317e-13
"Zfp398",3.69093929537223e-18,0.287024229387688,0.028,0.035,1.26946166125032e-13
"Eif2s3y",3.8553975675235e-18,0.390018345021422,0.181,0.158,1.32602543937403e-13
"Stam2",3.95681815499056e-18,0.165666307236899,0.081,0.091,1.36090803622745e-13
"Twsg1",3.99022971762129e-18,-0.383284270470856,0.011,0.024,1.37239960907867e-13
"Ogfod1",4.0393742207289e-18,-0.385678300297892,0.017,0.034,1.3893023694775e-13
"Gpkow",4.04568771378212e-18,-0.28171405461799,0.077,0.11,1.39147383227822e-13
"Gm5805",4.09039308030788e-18,-0.686050484440115,0.011,0.028,1.40684979604109e-13
"Rfng",4.22258661688704e-18,-0.337390914498192,0.037,0.06,1.45231644101213e-13
"Ufsp2",4.24032547950554e-18,-0.185263928081795,0.12,0.154,1.45841754542113e-13
"Rrn3",4.27701587549324e-18,-0.737481142758631,0.006,0.018,1.47103684021714e-13
"Slc35b1",4.29046290281115e-18,0.201862516398518,0.104,0.109,1.47566181079287e-13
"Top3b",4.4543672187895e-18,-0.13084243446686,0.06,0.082,1.53203506123046e-13
"Pdlim5",4.5726483876471e-18,0.177905508746795,0.276,0.274,1.57271668644734e-13
"Galt",4.64636867299248e-18,-0.935589077317883,0.013,0.035,1.59807204138903e-13
"Rtraf",4.67116426373554e-18,-0.43037574174471,0.025,0.046,1.6066002368692e-13
"Pdp1",4.74028017658858e-18,-6.84160269253619,0,0.01,1.63037196393587e-13
"H3c15",5.06466392621623e-18,-1.62099227555221,0.002,0.016,1.74194051078281e-13
"Fdft1",5.21023696856746e-18,-0.374912763052804,0.057,0.086,1.79200890296909e-13
"Phc1",5.21987889411549e-18,-0.74546672346739,0.012,0.03,1.79532514684208e-13
"Dctn2",5.51744377045267e-18,0.149391746658556,0.123,0.132,1.89766961040949e-13
"Cfap97",5.55310126643788e-18,-0.534743876055013,0.031,0.057,1.90993364957864e-13
"Polb",5.90849372208562e-18,-0.253984513731719,0.036,0.058,2.03216733077413e-13
"Mbtps1",5.97904304253382e-18,-0.104738823470791,0.049,0.069,2.05643206404908e-13
"Nfe2l1",6.20596503074732e-18,0.158958279552832,0.094,0.105,2.13447961267523e-13
"Bmx",6.48029001666121e-18,0.308568103117765,0.457,0.383,2.22883094833046e-13
"Fam20c",6.52119053989499e-18,-0.83580010831661,0.011,0.029,2.24289827429148e-13
"Gm42666",6.620874457706e-18,-0.990196783486657,0.011,0.031,2.2771835609834e-13
"Zfp414",6.65429273412361e-18,-0.222746594533259,0.021,0.036,2.28867744297447e-13
"Cenpo",6.93653819799477e-18,-0.221294276705301,0.029,0.047,2.38575294781832e-13
"Slc9a6",6.93675538468395e-18,-0.189925415918678,0.054,0.077,2.3858276470082e-13
"Il1rap",7.02409201282031e-18,-0.462405881195429,0.113,0.165,2.41586620688942e-13
"Tbp",7.27312367126813e-18,-0.285476849753783,0.068,0.097,2.50151815549596e-13
"Akr1a1",7.3424338928221e-18,0.150507532955084,0.144,0.151,2.52535671309723e-13
"Grpel2",7.75845432274629e-18,-0.601839058367052,0.011,0.027,2.66844277976536e-13
"Ldlr",8.10564505027832e-18,-0.107671822554013,0.187,0.221,2.78785555859272e-13
"Lrch3",8.1791189305945e-18,-0.114934304549984,0.095,0.123,2.81312616498867e-13
"Ubr1",8.41429284745773e-18,-0.121445433296165,0.1,0.127,2.89401188195461e-13
"Rpgrip1l",8.5249043851725e-18,-0.275497805078603,0.022,0.039,2.93205561423623e-13
"Prcc",8.56791447595992e-18,0.101396281773208,0.032,0.044,2.94684850486165e-13
"Gm42031",9.03275024922614e-18,-0.442728237431838,0.007,0.019,3.10672412071884e-13
"Rad1",9.05254824868215e-18,-1.23420239413186,0.002,0.011,3.11353344465174e-13
"Nelfb",9.23373617772637e-18,-0.158515154840053,0.075,0.101,3.17585122096721e-13
"Zfp668",9.36497776975072e-18,0.123247280630414,0.016,0.024,3.22099045412806e-13
"Itgb3bp",9.38289314102531e-18,-1.28189982740329,0.004,0.017,3.22715226692424e-13
"Mrpl39",9.58043382126891e-18,-0.572420082659107,0.024,0.047,3.29509440848723e-13
"Ncdn",9.63363361487571e-18,-0.260098619352347,0.03,0.048,3.31339194550035e-13
"Dnttip1",9.95692904244536e-18,-0.319830767564498,0.058,0.087,3.42458617485866e-13
"Mrpl2",1.01507429124883e-17,-1.52827435123705,0.003,0.016,3.49124651732122e-13
"Gm13212",1.03475182907761e-17,0.440593177044754,0.041,0.042,3.55892544092954e-13
"Dhdh",1.07285626183412e-17,-3.84181643471712,0,0.012,3.68998182695229e-13
"Cntrob",1.0865317786187e-17,-0.721857502279701,0.007,0.021,3.73701739938116e-13
"Fam214b",1.09108378460751e-17,0.194051665409164,0.271,0.265,3.75267356877906e-13
"Scrn3",1.11462771644508e-17,-0.288006561829893,0.032,0.053,3.83365056794119e-13
"Amdhd2",1.15886803734929e-17,-0.248367920924534,0.056,0.081,3.98581072765914e-13
"Klc1",1.18084501783179e-17,-0.142706704901471,0.073,0.098,4.06139835433065e-13
"Rps2-ps10",1.1960498722939e-17,-5.34789263908837,0,0.012,4.11369393076766e-13
"Tmem126a",1.20878663550309e-17,-0.429102743939527,0.019,0.037,4.15750075414933e-13
"Nmt2",1.24573742685316e-17,-0.372338325755448,0.006,0.017,4.28458930591875e-13
"Alms1",1.25398342436095e-17,-0.751992528534229,0.005,0.017,4.31295058974704e-13
"Cdyl",1.29217881984207e-17,-0.101498126831293,0.082,0.106,4.44431983296483e-13
"Ifi47",1.30162154004534e-17,-0.358272186484783,0.035,0.059,4.47679712483196e-13
"Myo1c",1.30606500539952e-17,-0.189228376032595,0.081,0.109,4.49207997957111e-13
"Aff4",1.31648047899152e-17,-0.12819434496436,0.128,0.16,4.52790295944344e-13
"Zfp653",1.3387646154415e-17,-0.780594228474993,0.008,0.023,4.60454701834949e-13
"Ints2",1.34352412890318e-17,-0.929086792968794,0.004,0.014,4.6209168889496e-13
"St7",1.37850779857681e-17,-2.87310256791917,0.001,0.015,4.7412397224251e-13
"H4c6",1.41124541438462e-17,-6.81181746594474,0,0.01,4.85383747823445e-13
"Tigd2",1.45373440159904e-17,-0.274187942615157,0.029,0.048,4.99997410085973e-13
"Eif2b2",1.45896744717751e-17,-0.197813111920934,0.043,0.064,5.01797263782232e-13
"Otud6b",1.46779367775472e-17,-0.231788013073069,0.032,0.051,5.04832957526957e-13
"Insig2",1.50516567151609e-17,-0.18792369325208,0.078,0.104,5.17686681061243e-13
"E230001N04Rik",1.52368757842885e-17,1.24259868952798,0.054,0.028,5.24057105724818e-13
"Hoxb4",1.557609854413e-17,-0.250960582783804,0.037,0.057,5.35724333326808e-13
"Mmgt2",1.56795199820035e-17,-0.59476712450029,0.008,0.021,5.39281410261027e-13
"Brwd1",1.60643892741354e-17,-0.189493830602036,0.078,0.106,5.52518604694612e-13
"Shb",1.60875499724459e-17,0.245417160271144,0.049,0.058,5.53315193752305e-13
"Ctsd",1.61230858396299e-17,-0.100192343011977,0.392,0.444,5.54537414368231e-13
"Tpm1",1.6144578795207e-17,-1.1233306623649,0.005,0.02,5.55276643082348e-13
"Sac3d1",1.62679048153323e-17,-4.38111218010833,0,0.013,5.59518318218538e-13
"Mrpl46",1.69662686710626e-17,-0.804509599469217,0.008,0.022,5.83537844672527e-13
"Ppdpf",1.69744738981659e-17,-0.428661151835299,0.019,0.037,5.83820055253519e-13
"Gm10123",1.70201592095594e-17,-5.55786295896226,0,0.012,5.85391355853585e-13
"Cfl2",1.70658701995486e-17,-0.22625048074461,0.045,0.066,5.86963539643275e-13
"Rnf220",1.77046470652207e-17,0.1215259678711,0.065,0.077,6.08933631161199e-13
"Pnpt1",1.85351056020988e-17,-0.249717280167813,0.013,0.026,6.37496422078587e-13
"Tm2d3",1.86732463351175e-17,-0.252265930441866,0.027,0.045,6.42247634450032e-13
"Zfp777",1.88346957883727e-17,-1.34898944510404,0.005,0.021,6.47800526945291e-13
"Rce1",1.88879778439658e-17,-0.289296051469169,0.016,0.03,6.49633109965361e-13
"Mrpl28",1.97829935151261e-17,-0.814026495192378,0.005,0.016,6.80416278959248e-13
"Fam174a",1.98182868758456e-17,-0.199581646330689,0.072,0.101,6.81630158807834e-13
"Golga2",2.01998761088821e-17,-0.140914943474133,0.119,0.151,6.94754538888891e-13
"Pik3c3",2.05333287362273e-17,0.141137684954936,0.079,0.088,7.06223308553802e-13
"Gm3550",2.10258967021094e-17,-0.399148648590942,0.02,0.037,7.23164691172351e-13
"Exog",2.13277143061057e-17,-3.53340763671159,0.001,0.014,7.33545405844201e-13
"Ttc21a",2.15401114063636e-17,-1.67390237995538,0.004,0.019,7.40850591710471e-13
"Msh5",2.22880271207336e-17,-1.15849030454645,0.005,0.02,7.66574404790513e-13
"Rmnd1",2.23355620442923e-17,-0.475243895019443,0.021,0.042,7.68209320951389e-13
"Eldr",2.30834480160399e-17,-3.372685267158,0.001,0.013,7.93932111063675e-13
"Cars",2.32922956365213e-17,-0.43047094819708,0.022,0.041,8.01115216122514e-13
"Tmem223",2.3989907131943e-17,0.295691465466263,0.027,0.033,8.25108865896046e-13
"Coa4",2.40861920067604e-17,0.143991061663695,0.077,0.088,8.28420487880516e-13
"Gm9008",2.43506746139022e-17,-6.72787565166154,0,0.01,8.37517102670554e-13
"Enoph1",2.43506746139752e-17,-6.74229451490409,0,0.01,8.37517102673062e-13
"Runx2",2.44591419901484e-17,-0.176434836968665,0.184,0.227,8.41247729609164e-13
"Eef1akmt1",2.46350334330487e-17,-0.725268420969355,0.01,0.026,8.47297339896275e-13
"Ppt2",2.59078059858228e-17,-0.222385113204548,0.082,0.113,8.91073079076391e-13
"Rpl13a-ps1",2.60797617382845e-17,-0.273588020580979,0.011,0.023,8.96987325226556e-13
"Cby1",2.6384993405043e-17,-0.258049572128004,0.047,0.07,9.07485463173049e-13
"Ldah",2.86647660362446e-17,0.104845420556654,0.076,0.088,9.85895963050597e-13
"Tm2d1",2.92812418557926e-17,-0.256952554848872,0.074,0.105,1.00709903238813e-12
"Chmp7",2.97740245336245e-17,-0.279688590909705,0.044,0.067,1.02404779980948e-12
"Stx18",3.02207940208612e-17,0.150247372108485,0.071,0.081,1.0394139895535e-12
"Pfdn6",3.04302889510887e-17,-0.445725047603636,0.023,0.043,1.04661935818374e-12
"BC003965",3.11544607669879e-17,-0.396393050306207,0.028,0.049,1.07152652361978e-12
"Tgfbrap1",3.13447394303577e-17,-0.534654664846378,0.024,0.046,1.07807096796772e-12
"Crlf2",3.1389098326514e-17,0.253776512742935,0.193,0.185,1.07959664784212e-12
"Cdk7",3.14491816134564e-17,0.182148809948766,0.055,0.066,1.08166315241322e-12
"Timp2",3.17445670492515e-17,0.245106312545845,0.536,0.454,1.09182263909195e-12
"Champ1",3.20176563372937e-17,-0.992422996577748,0.006,0.02,1.10121527206488e-12
"Tmem214",3.23305326756074e-17,-0.205674442957687,0.034,0.052,1.11197634084484e-12
"Phtf1",3.24353247663636e-17,-0.395657817738664,0.018,0.035,1.11558056001431e-12
"Pck2",3.31230839080142e-17,-0.351921332740259,0.013,0.027,1.13923534793224e-12
"Lnx2",3.31241161991214e-17,-0.653888486944854,0.015,0.034,1.13927085255258e-12
"Slc16a10",3.33451551969611e-17,0.172688502945712,0.052,0.062,1.14687326784428e-12
"Rrp8",3.34025223484231e-17,0.150912852977354,0.013,0.022,1.14884635365166e-12
"Mmd",3.39250837299089e-17,-1.17431300079599,0.012,0.035,1.16681932980649e-12
"Atpaf2",3.46815269656689e-17,-0.872207516043698,0.011,0.029,1.19283643845722e-12
"Baiap2",3.49764111970678e-17,-0.719321336680023,0.006,0.019,1.20297868671195e-12
"Tmem70",3.51162530038577e-17,-1.3367880462867,0.008,0.027,1.20778840581468e-12
"Uba5",3.52835681013767e-17,0.278351387127003,0.07,0.073,1.21354304127875e-12
"Upp1",3.5524077573382e-17,-0.603347762423776,0.12,0.178,1.2218151240589e-12
"Mrps7",3.57978356413199e-17,-1.84188533723077,0.004,0.02,1.23123075904756e-12
"Acp2",3.63964427219894e-17,-0.339625588129963,0.04,0.064,1.25181925098011e-12
"Dnajb9",3.86486754124567e-17,0.442922799100724,0.19,0.156,1.32928254213603e-12
"C2cd2l",3.87511855769988e-17,-0.371098651786774,0.042,0.067,1.3328082767353e-12
"Septin10",3.97207391546624e-17,-0.177902821758661,0.016,0.028,1.36615510248546e-12
"Hsd17b7",4.14615095618052e-17,-0.107138646953126,0.119,0.146,1.42602715986873e-12
"Aunip",4.27306853256745e-17,-3.77135807171666,0.001,0.013,1.46967919109125e-12
"Erlec1",4.30744107106753e-17,-0.219895123116256,0.062,0.088,1.48150128198297e-12
"Desi2",4.45407292192724e-17,-0.487316406434734,0.022,0.042,1.53193384076766e-12
"Lonp1",4.49099740624213e-17,-3.54561932574987,0,0.011,1.54463364790292e-12
"Ccdc71",4.55901028624221e-17,-0.271246846827403,0.049,0.073,1.56802599785015e-12
"Barx2",4.60659615846359e-17,0.504693550226811,0.041,0.042,1.58439268274197e-12
"Ero1lb",4.61779178638488e-17,-0.455954698282622,0.024,0.046,1.58824330700922e-12
"Myadm",4.62096240498939e-17,0.202194352146941,0.588,0.506,1.58933380957205e-12
"Tbccd1",4.63892421276871e-17,-1.62682389243263,0.004,0.021,1.59551159373967e-12
"Pqlc3",4.81327645448973e-17,0.167682246545659,0.393,0.38,1.6554783037572e-12
"Dubr",4.82834717587491e-17,-0.274608559492695,0.138,0.182,1.66066172767042e-12
"Gm10282",4.8773615840802e-17,-0.160575237324597,0.38,0.448,1.67751974322854e-12
"Snhg8",4.90587396203445e-17,0.241094683821618,0.105,0.109,1.68732629050213e-12
"Acaca",4.9120176000135e-17,-0.510846748111747,0.016,0.033,1.68943933334864e-12
"Stk3",4.95086363822614e-17,-0.633683068122194,0.016,0.034,1.7028000397315e-12
"Stfa2",5.05817617382836e-17,1.21899436325509,0.062,0.03,1.73970911322653e-12
"Fam118a",5.37578361354747e-17,-0.868738398432121,0.004,0.015,1.84894701604352e-12
"Gm11478",5.41659465044662e-17,-0.222232954475059,0.015,0.029,1.86298356407461e-12
"Mapre1",5.50924168547144e-17,-0.101685359779901,0.486,0.549,1.89484858530105e-12
"Ctns",5.51911922327706e-17,-0.196097353115525,0.087,0.116,1.89824586565391e-12
"Rmi1",5.64242468330084e-17,-0.169897994365111,0.015,0.027,1.94065554557449e-12
"Timm21",5.70383282272339e-17,0.414177142977469,0.019,0.024,1.96177626104748e-12
"Slc36a4",5.81279523976227e-17,-0.404991481409191,0.013,0.028,1.99925279476384e-12
"Gm44292",5.90842368027616e-17,0.252593793680363,0.383,0.351,2.03214324059418e-12
"Prxl2c",6.23703194826744e-17,0.176200043846692,0.122,0.129,2.1451647682871e-12
"Rnu3b3",6.50002488938955e-17,0.346701243368389,0.019,0.024,2.23561856045664e-12
"Rad9a",6.73657025922434e-17,-0.724426402835498,0.022,0.046,2.31697597495762e-12
"Hhla1",6.77053001693814e-17,-0.110961008680495,0.04,0.057,2.3286560940257e-12
"Dvl3",6.84174539522767e-17,-0.141235645582026,0.085,0.11,2.3531499112346e-12
"Fcrla",6.84348831759499e-17,-1.28810641794961,0.008,0.026,2.35374937195362e-12
"Gatd3a",6.95829375272514e-17,-0.601593849936915,0.03,0.056,2.39323555331229e-12
"Arf2",7.11901318150822e-17,-0.877270148762685,0.017,0.04,2.44851339364794e-12
"Slc37a1",7.14589801695255e-17,-0.140317592957683,0.04,0.058,2.45776016395066e-12
"Rnf185",7.29178299005659e-17,0.14799425057001,0.1,0.11,2.50793584160006e-12
"Vps18",7.36356966450345e-17,0.162221825497288,0.063,0.074,2.53262615040932e-12
"Mknk1",7.64010416645558e-17,0.106837185688082,0.229,0.238,2.62773742701073e-12
"Cbfa2t2",7.78477868599707e-17,-0.373532171640108,0.029,0.05,2.67749678126183e-12
"Exoc7",8.15670006028331e-17,-0.343600829660681,0.048,0.074,2.80541541873384e-12
"Thap1",8.20910417453965e-17,-0.306710505677928,0.045,0.068,2.82343928979117e-12
"Map2k2",8.2290760840362e-17,0.133119477702281,0.095,0.107,2.83030842834341e-12
"Sdhaf2",8.5007912444576e-17,-0.2333261451771,0.073,0.1,2.92376214061875e-12
"Lzic",8.51935026517258e-17,-0.378528955744223,0.02,0.037,2.93014533020346e-12
"Lrwd1",8.95226138957902e-17,0.233400372371244,0.038,0.046,3.07904078233181e-12
"Arap1",9.10023878215565e-17,0.236930215205359,0.328,0.306,3.12993612673461e-12
"Ganc",9.33283587257093e-17,-0.319669326635309,0.048,0.074,3.20993557001205e-12
"Rexo5",9.57138437225763e-17,-1.63934028456326,0.003,0.016,3.29198194099429e-12
"Mpst",9.64758881924301e-17,-0.352780662257146,0.028,0.047,3.31819169849044e-12
"Zfp950",9.64866052269809e-17,0.226622227425153,0.068,0.074,3.31856030017678e-12
"Ube2v2",9.93947491471689e-17,-0.382654956883535,0.017,0.032,3.41858300216773e-12
"Blvra",1.01885122755708e-16,-2.44592076753085,0.001,0.013,3.50423691205982e-12
"Gm46620",1.03595698221485e-16,-0.214424614495398,0.022,0.036,3.56307044462974e-12
"Fam98a",1.03675885715499e-16,-0.916459557109459,0.007,0.022,3.56582841329887e-12
"Lrba",1.04084677406316e-16,-0.392816631534663,0.029,0.051,3.57988839471283e-12
"Rfxap",1.09599014763846e-16,-0.119234502159465,0.049,0.066,3.76954851378773e-12
"Idnk",1.11161358314725e-16,-0.379085193832968,0.062,0.093,3.82328375787665e-12
"Cnpy2",1.11381553612252e-16,-0.110622647362523,0.029,0.044,3.83085715493979e-12
"Zfp322a",1.14158067872788e-16,-0.6475701183218,0.033,0.061,3.92635258641668e-12
"Syngr1",1.14509274562571e-16,-1.22734005513167,0.006,0.021,3.93843198930508e-12
"Gns",1.15316765970039e-16,-0.136224940244857,0.067,0.09,3.96620484877352e-12
"Rhoh",1.17859392295887e-16,-0.162209507069364,0.067,0.088,4.05365593862475e-12
"Pggt1b",1.18257271998883e-16,-0.190159308679004,0.048,0.067,4.0673406131296e-12
"Zmynd19",1.25107992570724e-16,-6.87114565286382,0,0.01,4.30296429647749e-12
"Ppp1r13l",1.25107992571049e-16,-7.94334262493105,0,0.01,4.30296429648866e-12
"Ccdc91",1.26050516345312e-16,-0.370393239427184,0.015,0.03,4.33538145918065e-12
"Gnpda1",1.2838240088934e-16,-0.201548994110407,0.127,0.164,4.41558429618796e-12
"Ythdc2",1.31882053203663e-16,-0.269035174541773,0.02,0.036,4.53595133788677e-12
"Nfs1",1.32143480823877e-16,-0.201826139093104,0.033,0.051,4.54494287945642e-12
"Pcgf3",1.3369648312961e-16,-0.130544105617499,0.043,0.062,4.59835684075980e-12
"Tmem245",1.34633907311577e-16,0.420777672641094,0.023,0.027,4.63059860807438e-12
"Nav2",1.38273225167779e-16,0.179605446793993,0.063,0.074,4.75576930642061e-12
"Myo9b",1.4598031711064e-16,-0.13133752246556,0.138,0.171,5.02084702670334e-12
"Tbc1d25",1.52347234634611e-16,0.225411390724527,0.074,0.081,5.2398307880228e-12
"Ube2e1",1.60584643272575e-16,-0.373607008361946,0.023,0.041,5.52314822071694e-12
"Il18r1",1.6241989698338e-16,-0.269950945813392,0.094,0.128,5.58626993684638e-12
"Phf7",1.66634956685498e-16,-1.05031098402617,0.009,0.026,5.73124270024102e-12
"Atp11a",1.67623405282118e-16,0.213641842153938,0.191,0.187,5.76523940127316e-12
"Fam8a1",1.71367295225124e-16,0.166395342019924,0.073,0.082,5.89400675197293e-12
"Zdhhc4",1.72940730176376e-16,-0.197028498875934,0.073,0.099,5.94812347368629e-12
"1110038F14Rik",1.78784156107118e-16,-0.184254183053387,0.021,0.035,6.14910226514823e-12
"Uqcc1",1.96014454707166e-16,-0.650662281148704,0.014,0.032,6.74172115519825e-12
"Kansl3",2.02759558470522e-16,-0.336010617484323,0.029,0.049,6.97371225403512e-12
"Tceanc2",2.04374442032121e-16,0.108213027705698,0.099,0.111,7.02925455925278e-12
"Tbl2",2.1173798626692e-16,-2.58301589064412,0.001,0.013,7.28251629966443e-12
"Hdgfl2",2.14424004373234e-16,-0.551464648634918,0.016,0.035,7.37489920641303e-12
"Twf1",2.20749062686078e-16,-0.147827369472096,0.086,0.112,7.59244326202497e-12
"Gimap9",2.29209614466207e-16,0.322534460611368,0.074,0.074,7.88343547995074e-12
"Foxred1",2.33544452408577e-16,-0.152352128917444,0.047,0.067,8.03252789614059e-12
"Vps13c",2.37142366452481e-16,0.164156425825599,0.081,0.092,8.15627455176665e-12
"Naaa",2.4091221714024e-16,0.447027646914072,0.06,0.058,8.28593479632141e-12
"Isg20l2",2.41202978026404e-16,0.265529296959022,0.017,0.024,8.29593522624013e-12
"Pex7",2.41837881270309e-16,0.158510024789038,0.057,0.066,8.317772088411e-12
"Rbsn",2.45493605338928e-16,-0.279982388132222,0.043,0.064,8.44350706202709e-12
"Zc3h3",2.5779576025956e-16,-0.207948653202283,0.069,0.095,8.86662737836729e-12
"2210016L21Rik",2.61188575328351e-16,0.283570474860589,0.046,0.051,8.98331985984329e-12
"Msantd2",2.65613895910112e-16,-0.43989156176211,0.021,0.038,9.13552433593238e-12
"Zfp326",2.67082167023232e-16,-0.765197292025539,0.01,0.027,9.18602405259705e-12
"Ppp4r1l-ps",2.74013821828262e-16,-0.229618131188568,0.035,0.055,9.42443138796125e-12
"Ttc33",2.75654589242739e-16,-0.139833614882702,0.061,0.082,9.48086394241478e-12
"Gm14537",2.80823460483629e-16,0.15571581273806,0.023,0.032,9.65864209987393e-12
"Pbx3",2.88092337457523e-16,-0.655390650315935,0.012,0.029,9.90864785451405e-12
"Zmym5",2.96089092417283e-16,-0.125130687275001,0.136,0.166,1.01836882446e-11
"Ahsa2",3.06042839368804e-16,-0.191666926100434,0.029,0.045,1.05260374172507e-11
"Heatr5b",3.07125020570172e-16,-0.126432402355261,0.073,0.095,1.05632579574905e-11
"Nkiras2",3.10521353875315e-16,-0.165195236439433,0.091,0.117,1.06800714451876e-11
"2700049A03Rik",3.16569568414003e-16,-0.180410715299508,0.033,0.051,1.08880937360312e-11
"Wdr92",3.60767180989857e-16,-0.594402726642856,0.013,0.029,1.24082264229652e-11
"Myg1",3.64719494562202e-16,-0.639856172351797,0.008,0.021,1.25441622959724e-11
"Stx5a",3.73580540831329e-16,0.110565992938892,0.115,0.124,1.28489291213527e-11
"Scyl3",3.79330193089762e-16,0.134543907403535,0.07,0.08,1.30466826611293e-11
"Sacs",4.02319143518575e-16,-3.39591522804317,0.001,0.012,1.38373646221779e-11
"Gm42047",4.10301540451437e-16,-0.369063811404178,0.006,0.016,1.41119111822867e-11
"Fnip2",4.1755714621217e-16,-0.449771176445189,0.086,0.128,1.43614604868214e-11
"Pcid2",4.21721734508511e-16,-0.226741888970619,0.049,0.071,1.45046973366857e-11
